Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0.04004004,0.069980347,-0.146819687,-0.058712443,-0.364345456,0.170158917,-0.123444305,0.009719859,-0.098638773,-0.003091886,0.066503299,0.078400952,-0.08941097,-0.207671969,0.221158767,-0.213813728,0.11315753,0.043198231,0.193210362,-0.008284552,-0.182998088,0.897717381,0.354946642,0.17328441,0.329753472,0.090813352,0.004339395,0.063697361,0.04267443,-0.066901174,-0.180995072,-0.051908378,0.491127341,-0.266588639,-0.051729539,-0.146499245,0.190223177,0.252686669,-0.101223597,-0.072070032,-0.409491902,0.083163489,0.064599058,0.052928696,0.205619299,0.004697752,0.216727565,-0.210045267,0.137505989,-0.072037522,-0.262393038,0.147856607,-0.225410778,-0.106282676,0.252646897,-0.087001127,-0.269502855,0.016501101,-0.119462296,-0.315664188,0.084408459,-0.028266913,-0.125031215,-0.024768837,-0.059961252,-0.046583736,-0.286110079,0.109096025,-0.053914972,-0.024581834,-0.034931119,-0.126691973,-0.04823651,-0.075562718,0.071501344,0.240274987,0.045082949,0.013016041
0.044044044,0.069927073,-0.146783376,-0.058651388,-0.364348768,0.170228028,-0.123384225,0.009783486,-0.098653243,-0.003085943,0.066507301,0.078480578,-0.089318701,-0.207655874,0.221156074,-0.213750979,0.113140474,0.044055556,0.193120022,-0.00812547,-0.182995798,0.897951846,0.354851416,0.173262066,0.329805135,0.090795884,0.004346939,0.063675583,0.042679256,-0.066889283,-0.180989426,-0.051935684,0.491045069,-0.266595934,-0.051426644,-0.146494976,0.190164752,0.252707307,-0.1012329,-0.072032637,-0.40949559,0.083167129,0.064600096,0.052881301,0.205580033,0.004692889,0.216653494,-0.210009262,0.137445764,-0.072035703,-0.262440485,0.147869367,-0.225409227,-0.106296794,0.252594594,-0.087124038,-0.269503103,0.016493586,-0.119498161,-0.315627043,0.084358659,-0.028255198,-0.124979584,-0.024794669,-0.059962162,-0.046589043,-0.286113958,0.109090005,-0.053893193,-0.024565068,-0.034995451,-0.126694315,-0.048254233,-0.075697906,0.071488781,0.240302086,0.045038022,0.013033427
0.048048048,0.069852148,-0.146744608,-0.05858887,-0.3643531,0.170303659,-0.123319772,0.009852719,-0.098669548,-0.003079487,0.066511761,0.078569567,-0.089212607,-0.207638545,0.22115309,-0.213680829,0.113122322,0.044993369,0.193031491,-0.007954322,-0.182993346,0.898203713,0.35474888,0.173238643,0.329860049,0.090776859,0.004355195,0.063652095,0.042684493,-0.066875066,-0.180983058,-0.051959767,0.490970048,-0.266603781,-0.051095533,-0.146490205,0.190101086,0.252728987,-0.101243225,-0.071992155,-0.409499596,0.083171068,0.064601155,0.052830222,0.205537673,0.004687637,0.216570034,-0.209970427,0.137381235,-0.072033724,-0.262491588,0.147883114,-0.22540698,-0.106312017,0.252537193,-0.087256637,-0.269503466,0.0164855,-0.119536821,-0.315583519,0.084303496,-0.028241628,-0.124923709,-0.024822555,-0.059962809,-0.04659478,-0.286118191,0.10908364,-0.053869933,-0.024547169,-0.035063985,-0.126695692,-0.048274067,-0.075865832,0.071474223,0.240330306,0.044988087,0.013052276
0.052052052,0.069756792,-0.146703107,-0.058524553,-0.364358378,0.170385626,-0.123250466,0.009927665,-0.098687842,-0.003072506,0.06651664,0.078667442,-0.089092155,-0.207619925,0.221149791,-0.213603167,0.1131029,0.046009249,0.192945447,-0.007771226,-0.182990729,0.898471878,0.354638991,0.173214186,0.329917834,0.090755883,0.004364354,0.063626861,0.042690176,-0.066858472,-0.180975833,-0.051980033,0.490898196,-0.266612137,-0.05073624,-0.146484844,0.190030966,0.252751369,-0.101254637,-0.071948611,-0.409503926,0.08317539,0.06460211,0.052775482,0.205492063,0.00468198,0.216476921,-0.209928759,0.137312419,-0.072031546,-0.262546373,0.147897819,-0.225403871,-0.106328337,0.252474667,-0.087398824,-0.269503538,0.016476852,-0.119578254,-0.31553375,0.084243288,-0.028226249,-0.124863348,-0.024852572,-0.059963175,-0.046600969,-0.286122824,0.109076971,-0.053845238,-0.02452843,-0.035136186,-0.126695789,-0.048296139,-0.076067044,0.071457447,0.240359872,0.044932905,0.013072821
0.056056056,0.069642224,-0.146658596,-0.058458103,-0.364364527,0.170473746,-0.123175827,0.010008434,-0.098708282,-0.003064987,0.066521901,0.078773723,-0.088956812,-0.207599955,0.221146153,-0.21351788,0.113082031,0.047100772,0.192862574,-0.007576295,-0.182987947,0.898755235,0.354521709,0.17318874,0.329978111,0.090732556,0.004374604,0.063599844,0.042696338,-0.066839456,-0.180967615,-0.051995888,0.490825431,-0.26662096,-0.050348803,-0.146478807,0.189953181,0.252774112,-0.101267197,-0.071902029,-0.409508589,0.083180177,0.064602836,0.0527171,0.205443046,0.004675905,0.216373887,-0.20988425,0.137239336,-0.072029128,-0.262604861,0.147913457,-0.225399733,-0.106345743,0.252406988,-0.087550503,-0.269502914,0.016467653,-0.119622438,-0.315477871,0.084178352,-0.028209104,-0.124798258,-0.024884795,-0.05996324,-0.046607628,-0.2861279,0.109070041,-0.053819154,-0.024509147,-0.035211518,-0.126694295,-0.048320578,-0.076302089,0.071438228,0.240391012,0.044872232,0.013095293
0.06006006,0.069509666,-0.146610799,-0.058389182,-0.364371474,0.170567834,-0.123095372,0.010095133,-0.098731022,-0.003056918,0.066527506,0.078887932,-0.088806044,-0.20757858,0.221142152,-0.213424856,0.113059541,0.048265516,0.192783552,-0.007369646,-0.182984997,0.899052677,0.354396992,0.17316235,0.3300405,0.090706482,0.004386136,0.063571007,0.042703014,-0.066817968,-0.180958271,-0.052006736,0.490747674,-0.266630206,-0.049933258,-0.146472006,0.189866519,0.252796879,-0.101280968,-0.071852431,-0.409513592,0.08318551,0.064603206,0.052655098,0.205390467,0.004669397,0.216260668,-0.209836897,0.137162003,-0.072026433,-0.262667077,0.14793,-0.225394399,-0.106364229,0.252334128,-0.087711574,-0.269501188,0.016457912,-0.119669351,-0.315416014,0.084109005,-0.028190238,-0.124728198,-0.0249193,-0.059962988,-0.04661478,-0.286133464,0.109062892,-0.053791728,-0.024489615,-0.035289445,-0.126690894,-0.048347513,-0.076571514,0.071416341,0.240423954,0.044805827,0.013119924
0.064064064,0.069360336,-0.14655944,-0.058317456,-0.364379145,0.170667707,-0.123008621,0.010187871,-0.098756218,-0.003048285,0.066533418,0.07900959,-0.088639319,-0.207555742,0.221137763,-0.213323985,0.113035256,0.049501061,0.192709061,-0.007151395,-0.182981878,0.8993631,0.3542648,0.17313506,0.330104621,0.090677265,0.004399137,0.063540314,0.042710239,-0.066793961,-0.180947663,-0.052011982,0.490660842,-0.266639833,-0.049489641,-0.146464353,0.189769767,0.252819329,-0.101296015,-0.07179984,-0.409518945,0.083191473,0.064603096,0.052589498,0.205334169,0.00466244,0.216136997,-0.209786693,0.137080438,-0.072023419,-0.262733045,0.147947421,-0.225387703,-0.106383784,0.252256059,-0.08788194,-0.269497952,0.016447639,-0.119718971,-0.315348313,0.084035562,-0.028169695,-0.124652926,-0.024956163,-0.059962401,-0.046622443,-0.286139561,0.109055565,-0.053763005,-0.024470126,-0.035369431,-0.126685275,-0.048377074,-0.076875867,0.071391561,0.240458923,0.044733447,0.013146949
0.068068068,0.069195456,-0.146504243,-0.058242589,-0.364387465,0.170773182,-0.122915094,0.010286757,-0.098784025,-0.003039077,0.066539598,0.079138217,-0.088456104,-0.207531383,0.221132963,-0.213215154,0.113009,0.050804983,0.192639783,-0.006921655,-0.182978587,0.899685398,0.35412509,0.173106916,0.330170094,0.090644506,0.004413799,0.063507728,0.042718046,-0.066767387,-0.180935657,-0.052011033,0.490560855,-0.266649799,-0.049017988,-0.146455763,0.189661714,0.252841123,-0.101312399,-0.071744281,-0.409524654,0.083198147,0.064602379,0.05252032,0.205273996,0.004655022,0.216002609,-0.209733632,0.13699466,-0.072020048,-0.262802789,0.147965695,-0.225379478,-0.1064044,0.252172754,-0.088061502,-0.269492802,0.016436845,-0.119771275,-0.315274902,0.083958341,-0.028147519,-0.124572198,-0.024995459,-0.05996146,-0.046630639,-0.286146236,0.109048104,-0.053733032,-0.024450977,-0.03545094,-0.126677122,-0.048409389,-0.077215694,0.071363666,0.240496146,0.044654851,0.013176598
0.072072072,0.069016245,-0.146444931,-0.058164244,-0.36439636,0.170884075,-0.122814309,0.010391898,-0.098814598,-0.003029281,0.066546009,0.079273335,-0.088255865,-0.207505448,0.221127726,-0.213098251,0.112980599,0.05217486,0.1925764,-0.006680544,-0.182975125,0.900018466,0.353977822,0.173077961,0.330236539,0.090607809,0.00443031,0.063473212,0.04272647,-0.066738197,-0.180922118,-0.052003293,0.490443631,-0.26666006,-0.048518337,-0.146446147,0.189541147,0.252861921,-0.101330184,-0.071685776,-0.409530727,0.083205616,0.064600931,0.052447586,0.205209793,0.004647126,0.215857239,-0.209677711,0.136904686,-0.07201628,-0.262876332,0.147984793,-0.225369559,-0.106426068,0.252084183,-0.088250163,-0.269485331,0.01642554,-0.119826241,-0.315195914,0.083877658,-0.028123754,-0.124485774,-0.025037265,-0.059960147,-0.046639388,-0.286153532,0.109040551,-0.053701853,-0.024432461,-0.035533438,-0.126666124,-0.048444586,-0.077591542,0.071332429,0.240535851,0.044569797,0.013209105
0.076076076,0.068823923,-0.146381229,-0.058082087,-0.364405757,0.171000203,-0.122705786,0.010503403,-0.098848092,-0.003018884,0.066552614,0.079414465,-0.088038069,-0.207477878,0.221122028,-0.212973165,0.112949877,0.053608271,0.192519591,-0.006428176,-0.182971487,0.900361196,0.353822955,0.173048242,0.330303577,0.090566776,0.00444886,0.06343673,0.042735546,-0.066706344,-0.180906911,-0.051988167,0.490305088,-0.266670574,-0.047990723,-0.146435419,0.189406855,0.252881383,-0.101349433,-0.071624349,-0.409537173,0.08321396,0.064598625,0.052371317,0.205141404,0.00463874,0.215700621,-0.209618922,0.136810536,-0.072012075,-0.262953698,0.14800469,-0.225357778,-0.106448779,0.25199032,-0.088447825,-0.269475134,0.016413733,-0.119883846,-0.315111484,0.08379383,-0.028098445,-0.124393411,-0.025081655,-0.059958446,-0.046648709,-0.286161495,0.109032946,-0.053669516,-0.024414872,-0.035616387,-0.126651965,-0.048482795,-0.078003959,0.071297627,0.240578263,0.044478042,0.013244701
0.08008008,0.06861971,-0.146312859,-0.057995781,-0.364415581,0.171121381,-0.122589043,0.010621381,-0.098884664,-0.003007873,0.066559374,0.079561129,-0.087802184,-0.207448616,0.221115845,-0.212839783,0.112916661,0.055102794,0.192470038,-0.006164667,-0.182967674,0.900712485,0.353660447,0.173017803,0.330370828,0.09052101,0.004469637,0.063398245,0.042745307,-0.066671779,-0.1808899,-0.051965061,0.490141146,-0.266681298,-0.047435183,-0.14642349,0.189257625,0.252899171,-0.101370209,-0.071560024,-0.409544,0.083223263,0.064595337,0.052291534,0.205068671,0.004629847,0.215532488,-0.209557261,0.136712227,-0.072007395,-0.263034911,0.148025357,-0.225343969,-0.106472525,0.251891135,-0.088654389,-0.269461803,0.016401435,-0.11994407,-0.315021744,0.083707174,-0.028071636,-0.124294866,-0.025128706,-0.059956337,-0.046658623,-0.286170169,0.109025334,-0.053636066,-0.024398506,-0.035699252,-0.126634333,-0.048524145,-0.078453492,0.071259035,0.240623611,0.044379345,0.01328362
0.084084084,0.068404827,-0.146239547,-0.057904991,-0.364425757,0.171247426,-0.122463601,0.010745939,-0.098924467,-0.002996237,0.066566252,0.079712847,-0.087547676,-0.207417606,0.221109153,-0.212697995,0.112880773,0.056656005,0.192428422,-0.005890132,-0.182963683,0.901071225,0.353490258,0.172986689,0.330437912,0.090470115,0.004492833,0.06335772,0.042755788,-0.066634455,-0.180870949,-0.05193338,0.489947724,-0.266692189,-0.046851753,-0.146410274,0.189092246,0.252914944,-0.101392576,-0.071492823,-0.409551214,0.083233606,0.06459094,0.052208258,0.20499144,0.004620434,0.215352575,-0.209492722,0.136609778,-0.0720022,-0.263119994,0.148046769,-0.225327965,-0.106497296,0.251786602,-0.088869757,-0.269444934,0.016388656,-0.120006888,-0.314926828,0.083618006,-0.028043371,-0.124189898,-0.025178494,-0.059953804,-0.046669151,-0.286179598,0.109017756,-0.05360155,-0.024383656,-0.035781498,-0.126612914,-0.048568763,-0.078940687,0.071216429,0.240672121,0.044273464,0.013326093
0.088088088,0.068180493,-0.146161014,-0.057809381,-0.364436213,0.171378155,-0.122328977,0.010877187,-0.098967658,-0.002983962,0.06657321,0.079869141,-0.087274012,-0.207384791,0.221101928,-0.212547687,0.112842041,0.058265484,0.192395423,-0.005604687,-0.182959513,0.901436313,0.353312345,0.172954945,0.330504449,0.090413692,0.004518636,0.06331512,0.042767023,-0.066594323,-0.180849924,-0.05189253,0.489720739,-0.266703205,-0.046240469,-0.146395683,0.188909506,0.252928364,-0.101416595,-0.07142277,-0.409558825,0.083245073,0.064585309,0.052121511,0.204909554,0.004610486,0.215160617,-0.2094253,0.136503206,-0.07199645,-0.263208972,0.148068898,-0.225309601,-0.106523084,0.251676692,-0.089093831,-0.269424119,0.016375405,-0.12007228,-0.314826871,0.083526643,-0.028013695,-0.124078265,-0.025231094,-0.059950827,-0.046680313,-0.286189828,0.109010254,-0.053566012,-0.024370618,-0.035862588,-0.126587395,-0.04861678,-0.079466092,0.071169584,0.240724019,0.044160157,0.013372353
0.092092092,0.067947929,-0.146076986,-0.057708615,-0.364446873,0.171513384,-0.122184691,0.011015233,-0.099014392,-0.002971035,0.066580211,0.080029531,-0.086980659,-0.207350112,0.221094144,-0.212388749,0.112800289,0.059928807,0.192371724,-0.005308447,-0.182955162,0.901806641,0.353126668,0.172922615,0.330570059,0.090351346,0.004547235,0.063270406,0.042779047,-0.066551336,-0.18082669,-0.051841915,0.489456111,-0.266714303,-0.045601368,-0.146379631,0.188708191,0.252939089,-0.101442331,-0.071349888,-0.40956684,0.083257745,0.064578319,0.052031313,0.204822858,0.004599988,0.214956348,-0.20935499,0.13639253,-0.071990106,-0.263301868,0.148091718,-0.225288709,-0.10654988,0.251561378,-0.089326513,-0.269398954,0.016361693,-0.120140223,-0.314722005,0.083433402,-0.027982651,-0.123959723,-0.025286582,-0.05994739,-0.046692129,-0.286200902,0.10900287,-0.0535295,-0.024359685,-0.035941987,-0.126557463,-0.048668324,-0.080030254,0.071118276,0.240779533,0.044039182,0.013422633
0.096096096,0.067708355,-0.145987186,-0.057602358,-0.364457664,0.171652929,-0.122030263,0.011160184,-0.099064823,-0.002957445,0.066587217,0.080193539,-0.086667084,-0.207313514,0.221085778,-0.212221068,0.112755342,0.061643554,0.192358005,-0.005001528,-0.182950628,0.902181104,0.352933186,0.172889744,0.330634363,0.090282678,0.00457882,0.063223543,0.042791893,-0.066505445,-0.18080111,-0.051780941,0.489149759,-0.266725439,-0.044934487,-0.14636203,0.188487092,0.252946782,-0.101469846,-0.071274202,-0.409575267,0.083271705,0.064569844,0.051937687,0.204731194,0.004588927,0.214739501,-0.209281786,0.136277769,-0.071983128,-0.263398705,0.148115202,-0.225265123,-0.106577675,0.251440631,-0.089567705,-0.269369031,0.016347529,-0.120210695,-0.314612364,0.083338599,-0.027950283,-0.123834032,-0.025345034,-0.059943473,-0.04670462,-0.286212866,0.108995646,-0.053492059,-0.024351151,-0.036019159,-0.126522803,-0.048723523,-0.08063372,0.07106228,0.240838889,0.043910296,0.013477164
0.1001001,0.06746299,-0.145891338,-0.057490274,-0.364468511,0.171796607,-0.121865211,0.01131215,-0.099119108,-0.002943179,0.066594189,0.080360686,-0.086332754,-0.207274938,0.221076805,-0.212044533,0.112707025,0.063407302,0.192354947,-0.004684045,-0.182945909,0.902558597,0.352731858,0.172856377,0.330696981,0.090207291,0.00461358,0.063174494,0.042805597,-0.066456603,-0.180773051,-0.051709014,0.488797601,-0.266736572,-0.04423986,-0.146342792,0.188244995,0.252951102,-0.101499203,-0.071195733,-0.409584114,0.083287035,0.064559759,0.051840653,0.204634408,0.004577286,0.214509812,-0.209205682,0.13615894,-0.071975477,-0.263499508,0.148139322,-0.225238677,-0.10660646,0.251314423,-0.089817309,-0.269333946,0.016332924,-0.120283673,-0.314498082,0.083242551,-0.027916637,-0.123700949,-0.025406525,-0.05993906,-0.046717805,-0.286225763,0.108988626,-0.053453735,-0.024345312,-0.036093568,-0.126483102,-0.048782507,-0.081277037,0.071001372,0.240902314,0.043773259,0.01353618
